"ID","TRUCK_ID","STATION_ID","STATION_TYPE","BUFFER","FINISHED","STATUS","START_TIME","END_TIME","TRUCK_LOAD"
2074,49,2,Shovel,Processing,Yes,c,"7,97314593802532","7,9731469019047",300
2075,49,2,Shovel,Output,Yes,v,"7,9731469019047","8,36461356857137",
2076,57,4,Unload,Output,Yes,sag,"7,97503071075259","8,17235329139775",
2077,97,4,Unload,Processing,Yes,d,"7,97503071075259","8,00467876630815",300
2078,82,1,Shovel,Input,Yes,cc,"7,98158709964148","7,98158709964148",
2079,82,1,Shovel,Processing,Yes,c,"7,98158709964148","7,98158933165482",300
2080,82,1,Shovel,Output,Yes,v,"7,98158933165482","8,41254387710936",
2081,51,10,Shovel,Input,Yes,cc,"7,98936971302017","7,98936971302017",
2082,51,10,Shovel,Processing,Yes,c,"7,98936971302017","7,98937113836182",300
2083,51,10,Shovel,Output,Yes,v,"7,98937113836182","8,38159336058404",
2084,97,4,Unload,Output,Yes,sag,"8,00467876630815","8,14235961737198",
2085,41,4,Unload,Processing,Yes,d,"8,00467876630815","8,02495654408593",300
2086,56,5,Shovel,Input,Yes,cc,"8,02197789329228","8,02197789329228",
2087,56,5,Shovel,Processing,Yes,c,"8,02197789329228","8,02197888182265",300
2088,56,5,Shovel,Output,Yes,v,"8,02197888182265","8,35470110404487",
2089,41,4,Unload,Output,Yes,sag,"8,02495654408593","8,22717529408593",
2090,59,4,Unload,Processing,Yes,d,"8,02495654408593","8,03662321075259",300
2091,59,4,Unload,Output,Yes,sag,"8,03662321075259","8,18711158284562",
2092,24,4,Unload,Processing,Yes,d,"8,03662321075259","8,05469737741926",300
2093,73,4,Unload,Input,No,cd,"8,0546563968542",,
2094,24,4,Unload,Output,Yes,sag,"8,05469737741926","8,24125293297482",
2095,43,4,Unload,Processing,Yes,d,"8,05469737741926","8,09217765519704",373
2096,84,6,Shovel,Input,Yes,cc,"8,0823980216273","8,0823980216273",
2097,84,6,Shovel,Processing,Yes,c,"8,0823980216273","8,08239959514594",300
2098,84,6,Shovel,Output,Yes,v,"8,08239959514594","8,41846209514594",
2099,43,4,Unload,Output,Yes,sag,"8,09217765519704","8,3126720372195",
2100,50,4,Unload,Processing,Yes,d,"8,09217765519704","8,17975709964148",300
2101,98,4,Unload,Input,No,cd,"8,10714467557559",,
2102,96,4,Unload,Input,No,cd,"8,12666856446448",,
2103,11,1,Shovel,Input,Yes,cc,"8,13215297265736","8,13215297265736",
2104,11,1,Shovel,Processing,Yes,c,"8,13215297265736","8,13215520467069",300
2105,11,1,Shovel,Output,Yes,v,"8,13215520467069","8,56310975012524",
2106,97,10,Shovel,Input,Yes,cc,"8,14235961737198","8,14235961737198",
2107,97,10,Shovel,Processing,Yes,c,"8,14235961737198","8,14236104271363",300
2108,97,10,Shovel,Output,Yes,v,"8,14236104271363","8,45180548715808",
2109,57,2,Shovel,Input,Yes,cc,"8,17235329139775","8,17235329139775",
2110,57,2,Shovel,Processing,Yes,c,"8,17235329139775","8,17235425527714",300
2111,57,2,Shovel,Output,Yes,v,"8,17235425527714","8,5638209219438",
2112,50,4,Unload,Output,Yes,sag,"8,17975709964148","8,29937412091808",
2113,88,4,Unload,Processing,Yes,d,"8,17975709964148","8,20794237741926",300
2114,26,6,Shovel,Input,Yes,cc,"8,18264554377603","8,18264554377603",
2115,26,6,Shovel,Processing,Yes,c,"8,18264554377603","8,18264711729467",300
2116,26,6,Shovel,Output,Yes,v,"8,18264711729467","8,51870961729467",
2117,65,3,Unload,Input,Yes,cd,"8,18329432582731","8,18329432582731",
2118,65,3,Unload,Processing,Yes,d,"8,18329432582731","8,21737765916064",300
2119,59,10,Shovel,Input,Yes,cc,"8,18711158284562","8,18711158284562",
2120,59,10,Shovel,Processing,Yes,c,"8,18711158284562","8,18711300818727",300
2121,59,10,Shovel,Output,Yes,v,"8,18711300818727","8,49655745263171",
2122,38,4,Unload,Input,No,cd,"8,18873808817186",,
2123,20,4,Unload,Input,No,cd,"8,19733845209985",,
2124,88,4,Unload,Output,Yes,sag,"8,20794237741926","8,36577164571195",
2125,81,4,Unload,Processing,Yes,d,"8,20794237741926","8,29302182186371",300
2126,65,3,Unload,Output,Yes,sag,"8,21737765916064","8,71151227454526",
2127,41,10,Shovel,Input,Yes,cc,"8,22717529408593","8,22717529408593",
2128,41,10,Shovel,Processing,Yes,c,"8,22717529408593","8,22717671942758",300
2129,41,10,Shovel,Output,Yes,v,"8,22717671942758","8,6193989416498",
2130,24,10,Shovel,Input,Yes,cc,"8,24125293297482","8,24125293297482",
2131,24,10,Shovel,Processing,Yes,c,"8,24125293297482","8,24125435831647",300
2132,24,10,Shovel,Output,Yes,v,"8,24125435831647","8,63347658053869",
2133,48,4,Unload,Input,No,cd,"8,26504719050499",,
2134,81,4,Unload,Output,Yes,sag,"8,29302182186371","8,40602182186371",
2135,72,4,Unload,Processing,Yes,d,"8,29302182186371","8,36698654408593",300
2136,50,6,Shovel,Input,Yes,cc,"8,29937412091808","8,29937412091808",
2137,50,6,Shovel,Processing,Yes,c,"8,29937412091808","8,29937569443672",300
2138,50,6,Shovel,Output,Yes,v,"8,29937569443672","8,63543819443672",
2139,43,1,Shovel,Input,Yes,cc,"8,3126720372195","8,3126720372195",
2140,43,1,Shovel,Processing,Yes,c,"8,3126720372195","8,31267383240449",373
2141,43,1,Shovel,Output,Yes,v,"8,31267383240449","8,74362837785903",
2142,56,4,Unload,Input,No,cd,"8,35470110404487",,
2143,49,4,Unload,Input,No,cd,"8,36461356857137",,
2144,88,10,Shovel,Input,Yes,cc,"8,36577164571195","8,36577164571195",
2145,88,10,Shovel,Processing,Yes,c,"8,36577164571195","8,3657730710536",300
2146,88,10,Shovel,Output,Yes,v,"8,3657730710536","8,75799529327582",
2147,72,4,Unload,Output,Yes,sag,"8,36698654408593","8,52568924678863",
2148,31,4,Unload,Processing,Yes,d,"8,36698654408593","8,38244098853037",300
2149,51,5,Unload,Input,Yes,cd,"8,38159336058404","8,38159336058404",
2150,51,5,Unload,Processing,Yes,d,"8,38159336058404","8,39977863836182",300
2151,31,4,Unload,Output,Yes,sag,"8,38244098853037","8,53180209964148",
2152,58,4,Unload,Processing,Yes,d,"8,38244098853037","8,49494098853037",300
2153,51,5,Unload,Output,Yes,sag,"8,39977863836182","8,51345210774957",
2154,81,5,Shovel,Input,Yes,cc,"8,40602182186371","8,40602182186371",
2155,81,5,Shovel,Processing,Yes,c,"8,40602182186371","8,40602281039408",300
2156,81,5,Shovel,Output,Yes,v,"8,40602281039408","8,7387450326163",
2157,82,3,Unload,Input,Yes,cd,"8,41254387710936","8,41254387710936",
2158,82,3,Unload,Processing,Yes,d,"8,41254387710936","8,41989776599825",300
2159,84,4,Unload,Input,No,cd,"8,41846209514594",,
2160,82,3,Unload,Output,Yes,sag,"8,41989776599825","8,63058665488714",
2161,97,5,Unload,Input,Yes,cd,"8,45180548715808","8,45180548715808",
2162,97,5,Unload,Processing,Yes,d,"8,45180548715808","8,48145354271363",300
2163,97,5,Unload,Output,Yes,sag,"8,48145354271363","8,60634715973491",
2164,58,4,Unload,Output,Yes,sag,"8,49494098853037","9,29808384567323",
2165,13,4,Unload,Processing,Yes,d,"8,49494098853037","8,62033793297482",300
2166,59,5,Unload,Input,Yes,cd,"8,49655745263171","8,49655745263171",
2167,59,5,Unload,Processing,Yes,d,"8,49655745263171","8,50822411929838",300
2168,59,5,Unload,Output,Yes,sag,"8,50822411929838","9,01880551464722",
2169,75,1,Shovel,Input,Yes,cc,"8,51309324720535","8,51309324720535",
2170,75,1,Shovel,Processing,Yes,c,"8,51309324720535","8,51309547921869",300
2171,75,1,Shovel,Output,Yes,v,"8,51309547921869","8,94405002467323",
2172,51,10,Shovel,Input,Yes,cc,"8,51345210774957","8,51345210774957",
2173,51,10,Shovel,Processing,Yes,c,"8,51345210774957","8,51345353309122",300
2174,51,10,Shovel,Output,Yes,v,"8,51345353309122","8,90567575531344",
2175,26,4,Unload,Input,No,cd,"8,51870961729467",,
2176,72,2,Shovel,Input,Yes,cc,"8,52568924678863","8,52568924678863",
2177,72,2,Shovel,Processing,Yes,c,"8,52568924678863","8,52569021066802",300
2178,72,2,Shovel,Output,Yes,v,"8,52569021066802","8,91715687733468",
2179,31,6,Shovel,Input,Yes,cc,"8,53180209964148","8,53180209964148",
2180,31,6,Shovel,Processing,Yes,c,"8,53180209964148","8,53180367316012",300
2181,31,6,Shovel,Output,Yes,v,"8,53180367316012","8,86786617316012",
2182,11,3,Unload,Input,Yes,cd,"8,56310975012524","8,56310975012524",
2183,11,3,Unload,Processing,Yes,d,"8,56310975012524","8,5791614167919",300
2184,57,4,Unload,Input,No,cd,"8,5638209219438",,
2185,11,3,Unload,Output,Yes,sag,"8,5791614167919","8,80489951203",
2186,97,10,Shovel,Input,Yes,cc,"8,60634715973491","8,60634715973491",
2187,97,10,Shovel,Processing,Yes,c,"8,60634715973491","8,60634858507656",300
2188,97,10,Shovel,Output,Yes,v,"8,60634858507656","8,91579302952101",
2189,35,5,Shovel,Input,Yes,cc,"8,61127439298237","8,61127439298237",
2190,35,5,Shovel,Processing,Yes,c,"8,61127439298237","8,61127538151274",300
2191,35,5,Shovel,Output,Yes,v,"8,61127538151274","8,94399760373497",
2192,41,5,Unload,Input,Yes,cd,"8,6193989416498","8,6193989416498",
2193,41,5,Unload,Processing,Yes,d,"8,6193989416498","8,63967671942758",300
2194,13,4,Unload,Output,Yes,sag,"8,62033793297482","8,75148427443823",
2195,67,4,Unload,Processing,Yes,d,"8,62033793297482","8,70003709964148",300
2196,82,1,Shovel,Input,Yes,cc,"8,63058665488714","8,63058665488714",
2197,82,1,Shovel,Processing,Yes,c,"8,63058665488714","8,63058888690048",300
2198,82,1,Shovel,Output,Yes,v,"8,63058888690048","9,06154343235502",
2199,24,5,Unload,Input,Yes,cd,"8,63347658053869","8,63967671942758",
2200,50,4,Unload,Input,No,cd,"8,63543819443672",,
2201,41,5,Unload,Output,Yes,sag,"8,63967671942758","8,81580171942758",
2202,24,5,Unload,Processing,Yes,d,"8,63967671942758","8,65775088609425",300
2203,24,5,Unload,Output,Yes,sag,"8,65775088609425","8,8455564416498",
2204,67,4,Unload,Output,Yes,sag,"8,70003709964148","8,8272615894374",
2205,12,4,Unload,Processing,Yes,d,"8,70003709964148","8,71324209964148",300
2206,65,5,Shovel,Input,Yes,cc,"8,71151227454526","8,71151227454526",
2207,65,5,Shovel,Processing,Yes,c,"8,71151227454526","8,71151326307563",300
2208,65,5,Shovel,Output,Yes,v,"8,71151326307563","9,04423548529785",
2209,12,4,Unload,Output,Yes,sag,"8,71324209964148","9,03494701767426",
2210,54,4,Unload,Processing,Yes,d,"8,71324209964148","8,72703848853037",373
2211,54,4,Unload,Output,Yes,sag,"8,72703848853037","8,87676348853037",
2212,34,4,Unload,Processing,Yes,d,"8,72703848853037","8,77431126630815",300
2213,81,4,Unload,Input,No,cd,"8,7387450326163",,
2214,43,3,Unload,Input,Yes,cd,"8,74362837785903","8,74362837785903",
2215,43,3,Unload,Processing,Yes,d,"8,74362837785903","8,78110865563681",373
2216,13,6,Shovel,Input,Yes,cc,"8,75148427443823","8,75148427443823",
2217,13,6,Shovel,Processing,Yes,c,"8,75148427443823","8,75148584795688",300
2218,13,6,Shovel,Output,Yes,v,"8,75148584795688","9,08754834795687",
2219,88,5,Unload,Input,Yes,cd,"8,75799529327582","8,75799529327582",
2220,88,5,Unload,Processing,Yes,d,"8,75799529327582","8,7861805710536",300
2221,34,4,Unload,Output,Yes,sag,"8,77431126630815","8,84324716374405",
2222,19,4,Unload,Processing,Yes,d,"8,77431126630815","8,80042237741926",300
2223,43,3,Unload,Output,Yes,sag,"8,78110865563681","9,07217607136714",
2224,88,5,Unload,Output,Yes,sag,"8,7861805710536","8,93096105885848",
2225,19,4,Unload,Output,Yes,sag,"8,80042237741926","8,94023190122878",
2226,60,4,Unload,Processing,Yes,d,"8,80042237741926","8,81446765519704",300
2227,11,1,Shovel,Input,Yes,cc,"8,80489951203","8,80489951203",
2228,11,1,Shovel,Processing,Yes,c,"8,80489951203","8,80490174404333",300
2229,11,1,Shovel,Output,Yes,v,"8,80490174404333","9,23585628949788",
2230,60,4,Unload,Output,Yes,sag,"8,81446765519704","8,9680962266256",
2231,77,4,Unload,Processing,Yes,d,"8,81446765519704","8,82625598853037",300
2232,41,6,Shovel,Input,Yes,cc,"8,81580171942758","8,81580171942758",
2233,41,6,Shovel,Processing,Yes,c,"8,81580171942758","8,81580329294622",300
2234,41,6,Shovel,Output,Yes,v,"8,81580329294622","9,15186579294622",
2235,77,4,Unload,Output,Yes,sag,"8,82625598853037","9,21584422382448",
2236,15,4,Unload,Processing,Yes,d,"8,82625598853037","8,85024404408593",300
2237,67,5,Shovel,Input,Yes,cc,"8,8272615894374","8,8272615894374",
2238,67,5,Shovel,Processing,Yes,c,"8,8272615894374","8,82726257796777",300
2239,67,5,Shovel,Output,Yes,v,"8,82726257796777","9,15998480019",
2240,34,6,Shovel,Input,Yes,cc,"8,84324716374405","8,84324716374405",
2241,34,6,Shovel,Processing,Yes,c,"8,84324716374405","8,84324873726269",300
2242,34,6,Shovel,Output,Yes,v,"8,84324873726269","9,17931123726269",
2243,24,2,Shovel,Input,Yes,cc,"8,8455564416498","8,8455564416498",
2244,24,2,Shovel,Processing,Yes,c,"8,8455564416498","8,84555740552919",300
2245,24,2,Shovel,Output,Yes,v,"8,84555740552919","9,23702407219585",
2246,15,4,Unload,Output,Yes,sag,"8,85024404408593","8,91581721481764",
2247,33,4,Unload,Processing,Yes,d,"8,85024404408593","8,8675218218637",300
2248,33,4,Unload,Output,Yes,sag,"8,8675218218637","9,02368848853037",
2249,17,4,Unload,Processing,Yes,d,"8,8675218218637","9,90652987741926",300
2250,31,4,Unload,Input,No,cd,"8,86786617316012",,
2251,54,5,Shovel,Input,Yes,cc,"8,87676348853037","8,87676348853037",
2252,54,5,Shovel,Processing,Yes,c,"8,87676348853037","8,87676428359502",373
2253,54,5,Shovel,Output,Yes,v,"8,87676428359502","9,20948650581724",
2254,51,5,Unload,Input,Yes,cd,"8,90567575531344","8,90567575531344",
2255,51,5,Unload,Processing,Yes,d,"8,90567575531344","8,92386103309122",300
2256,97,5,Unload,Input,Yes,cd,"8,91579302952101","8,92386103309122",
2257,15,6,Shovel,Input,Yes,cc,"8,91581721481764","8,91581721481764",
2258,15,6,Shovel,Processing,Yes,c,"8,91581721481764","8,91581878833628",300
2259,15,6,Shovel,Output,Yes,v,"8,91581878833628","9,25188128833628",
2260,72,4,Unload,Input,No,cd,"8,91715687733468",,
2261,51,5,Unload,Output,Yes,sag,"8,92386103309122","9,37192225758102",
2262,97,5,Unload,Processing,Yes,d,"8,92386103309122","8,95350908864678",300
2263,88,6,Shovel,Input,Yes,cc,"8,93096105885848","8,93096105885848",
2264,88,6,Shovel,Processing,Yes,c,"8,93096105885848","8,93096263237712",300
2265,88,6,Shovel,Output,Yes,v,"8,93096263237712","9,26702513237712",
2266,19,2,Shovel,Input,Yes,cc,"8,94023190122878","8,94023190122878",
2267,19,2,Shovel,Processing,Yes,c,"8,94023190122878","8,94023286510817",300
2268,19,2,Shovel,Output,Yes,v,"8,94023286510817","9,33169953177483",
2269,35,4,Unload,Input,No,cd,"8,94399760373497",,
2270,75,3,Unload,Input,Yes,cd,"8,94405002467323","8,94405002467323",
2271,75,3,Unload,Processing,Yes,d,"8,94405002467323","8,96955002467323",300
2272,97,5,Unload,Output,Yes,sag,"8,95350908864678","9,07840270566805",
2273,60,6,Shovel,Input,Yes,cc,"8,9680962266256","8,9680962266256",
2274,60,6,Shovel,Processing,Yes,c,"8,9680962266256","8,96809780014425",300
2275,60,6,Shovel,Output,Yes,v,"8,96809780014425","9,30416030014425",
2276,75,3,Unload,Output,Yes,sag,"8,96955002467323","9,65305002467323",
2277,59,1,Shovel,Input,Yes,cc,"9,01880551464722","9,01880551464722",
2278,59,1,Shovel,Processing,Yes,c,"9,01880551464722","9,01880774666055",300
2279,59,1,Shovel,Output,Yes,v,"9,01880774666055","9,4497622921151",
2280,33,6,Shovel,Input,Yes,cc,"9,02368848853037","9,02368848853037",
2281,33,6,Shovel,Processing,Yes,c,"9,02368848853037","9,02369006204901",300
2282,33,6,Shovel,Output,Yes,v,"9,02369006204901","9,35975256204901",
2283,12,1,Shovel,Input,Yes,cc,"9,03494701767426","9,03494701767426",
2284,12,1,Shovel,Processing,Yes,c,"9,03494701767426","9,0349492496876",300
2285,12,1,Shovel,Output,Yes,v,"9,0349492496876","9,46590379514215",
2286,65,4,Unload,Input,No,cd,"9,04423548529785",,
2287,82,3,Unload,Input,Yes,cd,"9,06154343235502","9,06154343235502",
2288,82,3,Unload,Processing,Yes,d,"9,06154343235502","9,06889732124391",300
2289,82,3,Unload,Output,Yes,sag,"9,06889732124391","9,62629732124391",
2290,43,7,Shovel,Input,Yes,cc,"9,07217607136714","9,07217607136714",
2291,43,7,Shovel,Processing,Yes,c,"9,07217607136714","9,07217722326815",373
2292,43,7,Shovel,Output,Yes,v,"9,07217722326815","9,33951055660148",
2293,97,10,Shovel,Input,Yes,cc,"9,07840270566805","9,07840270566805",
2294,97,10,Shovel,Processing,Yes,c,"9,07840270566805","9,07840413100971",300
2295,97,10,Shovel,Output,Yes,v,"9,07840413100971","9,38784857545415",
2296,13,4,Unload,Input,No,cd,"9,08754834795687",,
2297,41,4,Unload,Input,No,cd,"9,15186579294622",,
2298,67,4,Unload,Input,No,cd,"9,15998480019",,
2299,34,4,Unload,Input,No,cd,"9,17931123726269",,
2300,54,4,Unload,Input,No,cd,"9,20948650581724",,
2301,77,1,Shovel,Input,Yes,cc,"9,21584422382448","9,21584422382448",
2302,77,1,Shovel,Processing,Yes,c,"9,21584422382448","9,21584645583782",300
2303,77,1,Shovel,Output,Yes,v,"9,21584645583782","9,64680100129236",
2304,11,3,Unload,Input,Yes,cd,"9,23585628949788","9,23585628949788",
2305,11,3,Unload,Processing,Yes,d,"9,23585628949788","9,25190795616454",300
2306,24,4,Unload,Input,No,cd,"9,23702407219585",,
2307,15,4,Unload,Input,No,cd,"9,25188128833628",,
2308,11,3,Unload,Output,Yes,sag,"9,25190795616454","9,87031271806931",
2309,88,4,Unload,Input,No,cd,"9,26702513237712",,
2310,58,6,Shovel,Input,Yes,cc,"9,29808384567323","9,29808384567323",
2311,58,6,Shovel,Processing,Yes,c,"9,29808384567323","9,29808541919187",300
2312,58,6,Shovel,Output,Yes,v,"9,29808541919187","9,63414791919187",
2313,60,4,Unload,Input,No,cd,"9,30416030014425",,
2314,19,4,Unload,Input,No,cd,"9,33169953177483",,
2315,43,5,Unload,Input,Yes,cd,"9,33951055660148","9,33951055660148",
2316,43,5,Unload,Processing,Yes,d,"9,33951055660148","9,37699083437926",373
2317,33,4,Unload,Input,No,cd,"9,35975256204901",,
2318,51,1,Shovel,Input,Yes,cc,"9,37192225758102","9,37192225758102",
2319,51,1,Shovel,Processing,Yes,c,"9,37192225758102","9,37192448959436",300
2320,51,1,Shovel,Output,Yes,v,"9,37192448959436","9,8028790350489",
2321,43,5,Unload,Output,Yes,sag,"9,37699083437926","9,45295712651409",
2322,97,5,Unload,Input,Yes,cd,"9,38784857545415","9,38784857545415",
2323,97,5,Unload,Processing,Yes,d,"9,38784857545415","9,4174966310097",300
2324,97,5,Unload,Output,Yes,sag,"9,4174966310097","9,56134769483949",
2325,59,3,Unload,Input,Yes,cd,"9,4497622921151","9,4497622921151",
2326,59,3,Unload,Processing,Yes,d,"9,4497622921151","9,46142895878176",300
2327,43,2,Shovel,Input,Yes,cc,"9,45295712651409","9,45295712651409",
2328,43,2,Shovel,Processing,Yes,c,"9,45295712651409","9,4529579017522",373
2329,43,2,Shovel,Output,Yes,v,"9,4529579017522","9,84442456841887",
2330,59,3,Unload,Output,Yes,sag,"9,46142895878176","10,0638708192469",
2331,12,3,Unload,Input,Yes,cd,"9,46590379514215","9,46590379514215",
2332,12,3,Unload,Processing,Yes,d,"9,46590379514215","9,47910879514214",300
2333,12,3,Unload,Output,Yes,sag,"9,47910879514214","9,90489568038804",
2334,97,2,Shovel,Input,Yes,cc,"9,56134769483949","9,56134769483949",
2335,97,2,Shovel,Processing,Yes,c,"9,56134769483949","9,56134865871887",300
2336,97,2,Shovel,Output,Yes,v,"9,56134865871887","9,95281532538554",
2337,82,6,Shovel,Input,Yes,cc,"9,62629732124391","9,62629732124391",
2338,82,6,Shovel,Processing,Yes,c,"9,62629732124391","9,62629889476255",300
2339,82,6,Shovel,Output,Yes,v,"9,62629889476255","9,96236139476255",
2340,58,4,Unload,Input,No,cd,"9,63414791919187",,
2341,77,3,Unload,Input,Yes,cd,"9,64680100129236","9,64680100129236",
2342,77,3,Unload,Processing,Yes,d,"9,64680100129236","9,6585893346257",300
2343,75,10,Shovel,Input,Yes,cc,"9,65305002467323","9,65305002467323",
2344,75,10,Shovel,Processing,Yes,c,"9,65305002467323","9,65305145001488",300
2345,75,10,Shovel,Output,Yes,v,"9,65305145001488","10,0452736722371",
2346,77,3,Unload,Output,Yes,sag,"9,6585893346257","10,1504128640375",
2347,51,3,Unload,Input,Yes,cd,"9,8028790350489","9,8028790350489",
2348,51,3,Unload,Processing,Yes,d,"9,8028790350489","9,82106431282668",300
2349,51,3,Unload,Output,Yes,sag,"9,82106431282668","10,3389010475206",
2350,43,4,Unload,Input,No,cd,"9,84442456841887",,
2351,11,10,Shovel,Input,Yes,cc,"9,87031271806931","9,87031271806931",
2352,11,10,Shovel,Processing,Yes,c,"9,87031271806931","9,87031414341096",300
2353,11,10,Shovel,Output,Yes,v,"9,87031414341096","10,1797585878554",
2354,12,10,Shovel,Input,Yes,cc,"9,90489568038804","9,90489568038804",
2355,12,10,Shovel,Processing,Yes,c,"9,90489568038804","9,90489710572969",300
2356,12,10,Shovel,Output,Yes,v,"9,90489710572969","10,2143415501741",
2357,17,4,Unload,Output,Yes,sag,"9,90652987741926","10,0601584488478",
2358,83,4,Unload,Processing,Yes,d,"9,90652987741926","9,92958543297481",300
2359,83,4,Unload,Output,Yes,sag,"9,92958543297481","10,0902140044034",
2360,47,4,Unload,Processing,Yes,d,"9,92958543297481","9,94795571075259",300
2361,47,4,Unload,Output,Yes,sag,"9,94795571075259","10,1117605888014",
2362,66,4,Unload,Processing,Yes,d,"9,94795571075259","9,96809459964148",300
2363,97,4,Unload,Input,No,cd,"9,95281532538554",,
2364,82,4,Unload,Input,No,cd,"9,96236139476255",,
2365,66,4,Unload,Output,Yes,sag,"9,96809459964148","10,1828945996415",
2366,93,4,Unload,Processing,Yes,d,"9,96809459964148","9,99238959964148",373
2367,93,4,Unload,Output,Yes,sag,"9,99238959964148","10,5375007107526",
2368,45,4,Unload,Processing,Yes,d,"9,99238959964148","10,0046282107526",300
2369,45,4,Unload,Output,Yes,sag,"10,0046282107526","10,1539893218637",
2370,36,4,Unload,Processing,Yes,d,"10,0046282107526","10,0708937663081",300
2371,75,5,Unload,Input,Yes,cd,"10,0452736722371","10,0452736722371",
2372,75,5,Unload,Processing,Yes,d,"10,0452736722371","10,0707736722371",300
2373,17,6,Shovel,Input,Yes,cc,"10,0601584488478","10,0601584488478",
2374,17,6,Shovel,Processing,Yes,c,"10,0601584488478","10,0601600223665",300
2375,17,6,Shovel,Output,Yes,v,"10,0601600223665","10,3962225223665",
2376,59,7,Shovel,Input,Yes,cc,"10,0638708192469","10,0638708192469",
2377,59,7,Shovel,Processing,Yes,c,"10,0638708192469","10,0638722514438",300
2378,59,7,Shovel,Output,Yes,v,"10,0638722514438","10,3312055847771",
2379,75,5,Unload,Output,Yes,sag,"10,0707736722371","10,2269841985529",
2380,36,4,Unload,Output,Yes,sag,"10,0708937663081","10,2387937663081",
2381,10,4,Unload,Processing,Yes,d,"10,0708937663081","10,0859459885304",300
2382,10,4,Unload,Output,Yes,sag,"10,0859459885304","10,2771022385304",
2383,69,4,Unload,Processing,Yes,d,"10,0859459885304","10,1458765440859",300
2384,83,6,Shovel,Input,Yes,cc,"10,0902140044034","10,0902140044034",
2385,83,6,Shovel,Processing,Yes,c,"10,0902140044034","10,090215577922",300
2386,83,6,Shovel,Output,Yes,v,"10,090215577922","10,426278077922",
2387,47,10,Shovel,Input,Yes,cc,"10,1117605888014","10,1117605888014",
2388,47,10,Shovel,Processing,Yes,c,"10,1117605888014","10,111762014143",300
2389,47,10,Shovel,Output,Yes,v,"10,111762014143","10,4212064585875",
2390,69,4,Unload,Output,Yes,sag,"10,1458765440859","10,3048252620346",
2391,91,4,Unload,Processing,Yes,d,"10,1458765440859","10,1628579329748",373
2392,77,6,Shovel,Input,Yes,cc,"10,1504128640375","10,1504128640375",
2393,77,6,Shovel,Processing,Yes,c,"10,1504128640375","10,1504144375561",300
2394,77,6,Shovel,Output,Yes,v,"10,1504144375561","10,4864769375561",
2395,45,6,Shovel,Input,Yes,cc,"10,1539893218637","10,1539893218637",
2396,45,6,Shovel,Processing,Yes,c,"10,1539893218637","10,1539908953823",300
2397,45,6,Shovel,Output,Yes,v,"10,1539908953823","10,4900533953823",
2398,91,4,Unload,Output,Yes,sag,"10,1628579329748","10,3313444194613",
2399,7,4,Unload,Processing,Yes,d,"10,1628579329748","10,181642655197",300
2400,11,5,Unload,Input,Yes,cd,"10,1797585878554","10,1797585878554",
2401,11,5,Unload,Processing,Yes,d,"10,1797585878554","10,1958102545221",300
2402,7,4,Unload,Output,Yes,sag,"10,181642655197","10,2441107403034",
2403,37,4,Unload,Processing,Yes,d,"10,181642655197","10,1818740440859",300
2404,37,4,Unload,Output,Yes,sag,"10,1818740440859","10,3672376804496",
2405,3,4,Unload,Processing,Yes,d,"10,1818740440859","10,1898184885304",300
2406,66,7,Shovel,Input,Yes,cc,"10,1828945996415","10,1828945996415",
2407,66,7,Shovel,Processing,Yes,c,"10,1828945996415","10,1828960318384",300
2408,66,7,Shovel,Output,Yes,v,"10,1828960318384","10,4502293651717",
2409,3,4,Unload,Output,Yes,sag,"10,1898184885304","10,4199613456732",
2410,76,4,Unload,Processing,Yes,d,"10,1898184885304","10,205252655197",300
2411,11,5,Unload,Output,Yes,sag,"10,1958102545221","10,3300007307126",
2412,76,4,Unload,Output,Yes,sag,"10,205252655197","10,335127655197",
2413,71,4,Unload,Processing,Yes,d,"10,205252655197","10,2236729329748",300
2414,12,5,Unload,Input,Yes,cd,"10,2143415501741","10,2143415501741",
2415,12,5,Unload,Processing,Yes,d,"10,2143415501741","10,2275465501741",300
2416,71,4,Unload,Output,Yes,sag,"10,2236729329748","10,3912134735154",
2417,25,4,Unload,Processing,Yes,d,"10,2236729329748","10,2438890440859",300
2418,75,6,Shovel,Input,Yes,cc,"10,2269841985529","10,2269841985529",
2419,75,6,Shovel,Processing,Yes,c,"10,2269841985529","10,2269857720715",300
2420,75,6,Shovel,Output,Yes,v,"10,2269857720715","10,5630482720715",
2421,12,5,Unload,Output,Yes,sag,"10,2275465501741","10,318858025584",
2422,36,10,Shovel,Input,Yes,cc,"10,2387937663081","10,2387937663081",
2423,36,10,Shovel,Processing,Yes,c,"10,2387937663081","10,2387951916498",300
2424,36,10,Shovel,Output,Yes,v,"10,2387951916498","10,5482396360942",
2425,25,4,Unload,Output,Yes,sag,"10,2438890440859","10,3794107832164",
2426,8,4,Unload,Processing,Yes,d,"10,2438890440859","10,3366320996415",300
2427,7,2,Shovel,Input,Yes,cc,"10,2441107403034","10,2441107403034",
2428,7,2,Shovel,Processing,Yes,c,"10,2441107403034","10,2441117041828",300
2429,7,2,Shovel,Output,Yes,v,"10,2441117041828","10,6355783708495",
2430,10,2,Shovel,Input,Yes,cc,"10,2771022385304","10,2771022385304",
2431,10,2,Shovel,Processing,Yes,c,"10,2771022385304","10,2771032024098",300
